review_id,text_clean,text_raw,aspects,aspect_sentiments,star_rating_norm,is_app_platform,char_len,word_len,arabic_ratio,has_emoji
4785,خدمه علاجية مميزة وطاقم عمل اكثر من رايع بدايه من الاستقبال لغايه د يحيي ، شكرا للعمل المحترم المحترف الطبي المتقن Good luck in every step dr yehia,"خدمه علاجية مميزة وطاقم عمل اكثر من رائع بدايه من الاستقبال لغايه د يحيي ، شكرا للعمل المحترم المحترف الطبي المتقن
Good luck in every step dr yehia",['service'],{'service': 'positive'},1.0,0,147,28,0.6394557823129252,0
9644,ماشاء الله تبارك الله ماايسيتاهل ولا نجمه اعطيتةعلشان التعلقتة علشان التعلقتة وجاري الحذف,ماااشاااء الله تبارك الله ماايسيتااااهل ولا نجمه اعطيتةعلشااان اااالتعلقتة علشان اااالتعلقتة وجاااري اااالحذف,['general'],{'general': 'negative'},0.2,1,109,13,0.8899082568807339,0
6511,كنت حاجزه قبل كده ولكن لم يتم مجيء السواق في الميعاد المحدد ولم يتم الاتصال بي وكانت المواصله ب7 درهم واصبحت كغرامه 13 درهم ودفعتهم بعدها حاولت اكتر من مره حجز عن طريق الابلكيشين لكن في كل مره يبعت تم الرفض,كنت حاجزه قبل كده ولكن لم يتم مجيء السواق في الميعاد المحدد ولم يتم الاتصال بي وكانت المواصله ب7 درهم وأصبحت كغرامه 13 درهم ودفعتهم بعدها حاولت اكتر من مره حجز عن طريق الابلكيشين لكن في كل مره يبعت تم الرفض,"['service', 'price', 'app_experience']","{'service': 'negative', 'price': 'negative', 'app_experience': 'negative'}",1.0,1,206,41,0.7912621359223301,0
7928,توصيل زباله,توصيل زباله,['delivery'],{'delivery': 'negative'},0.2,1,11,2,0.9090909090909091,0
2885,افضل صالون بجدد اسطاف كله يجنن المدير ومديره البنات كيوته ومتعاونه جدا والبنات كلهم بجد شاطرين هكرر اكيد الزياره كتير,افضل صالون بجدد اسطاف كله يجنن المدير ومديره البنات كيوته ومتعاونه جدا والبنات كلهم بجددد شاطرين هكرر اكيد الزياره كتييييررر🤩🤩🤩,['service'],{'service': 'positive'},1.0,0,127,20,0.8267716535433071,1
2933,مطعم جميل اطلاله جميله واكل لذيذ جدا يعيبه فقط التاخير في الطلبات الكراسي تحتاج للاهتمام والتجديد في المنطقه المفتوحه,مطعم جميل اطلاله جميله واكل لذيذ جداً يعيبه فقط التأخير في الطلبات + الكراسي تحتاج للإهتمام والتجديد في المنطقه المفتوحه,"['ambiance', 'food', 'service']","{'ambiance': 'positive', 'food': 'positive', 'service': 'negative'}",1.0,0,120,20,0.8333333333333334,0
5220,ممكن اعرف الاشتراك العمر ٥٥ سنه عايز نظام غذايي وتدريب لنزول البطن والحفاظ على الكتله العضليه في متخصصين يساعدونى في ده ويكون وقت مفهوش اختلاط رجال فقط,ممكن اعرف الاشتراك العمر ٥٥ سنه عايز نظام غذائي وتدريب لنزول البطن والحفاظ على الكتله العضليه في متخصصين يساعدونى في ده ويكون وقت مفهوش اختلاط رجال فقط,['none'],{'none': 'neutral'},0.8,0,151,27,0.8278145695364238,0
1469,شكرا للخدمة تجربة كانت جميلة والاكل كان لذيذ تسنيم وحبيبة,"شكراً للخدمة تجربة كانت جميلة والأكل كان لذيذ
تسنيم وحبيبة","['service', 'food']","{'service': 'positive', 'food': 'positive'}",1.0,0,58,10,0.8448275862068966,0
2825,حاليا مقهى,حاليا مقهى,['none'],{'none': 'neutral'},1.0,0,10,2,0.9,0
5843,مكان منظم و راقى و نظيم و طقم متعاون,مكان منظم و راقى و نظيم و طقم متعاون,"['ambiance', 'cleanliness', 'service']","{'ambiance': 'positive', 'cleanliness': 'positive', 'service': 'positive'}",1.0,0,36,9,0.7777777777777778,0
6066,التاريخ والذكريات,التاريخ والذكريات,['general'],{'general': 'positive'},1.0,0,17,2,0.9411764705882353,0
3029,المكان كويس بس اكتر شي دايقني هو ازاي كل واحد من العاملين عايز يطلع ببقشيش من ورا الزباين . دا اكتر حاجه خلتني اكره المكان .,"المكان كويس بس اكتر شي دايقني هو ازاي كل واحد من العاملين عايز يطلع ببقشيش من ورا الزباين .
دا اكتر حاجه خلتني اكره المكان .","['ambiance', 'service']","{'ambiance': 'positive', 'service': 'negative'}",0.2,0,124,26,0.782258064516129,0
5325,انا زرت الفرع اللي في التجمع الخامس جنب مدرسه الخليج صيدليه كويسه فيها منتجات كتير حلوه قوي حاجات للبيبي وحاجات لسكين كير هو في حاجات بتبقى ناقصه بره بلاقيها عندها,انا زرت الفرع اللي في التجمع الخامس جنب مدرسه الخليج صيدليه كويسه فيها منتجات كتير حلوه قوي حاجات للبيبي وحاجات لسكين كير هو في حاجات بتبقى ناقصه بره بلاقيها عندها,['general'],{'general': 'positive'},0.8,0,163,30,0.8220858895705522,0
6996,طلبت رحلة من الخبر الى الدمام حددت ب ٤٥ ريال وصلنا الموقع ب ٤٧ ريال دفعت للسايق ٥٠ ليس لديه باقي قال اودعها في المحفظة ولم يودع شي ارسلت لخدمة العملاء وشرحت القصة يردون انت لست موهل لاسترداد المبلغ,طلبت رحلة من الخبر إلى الدمام حددت ب ٤٥ ريال وصلنا الموقع ب ٤٧ ريال دفعت للسائق ٥٠ ليس لديه باقي قال أودعها في المحفظة ولم يودع شي ارسلت لخدمة العملاء وشرحت القصة يردون انت لست مؤهل لاسترداد المبلغ,"['price', 'service', 'delivery']","{'price': 'negative', 'service': 'negative', 'delivery': 'negative'}",0.2,1,197,39,0.8071065989847716,0
4105,موقعه ممتاز جدا في قلب وسط البلد هتلاقي تحتيه كافيهات كثير,موقعه ممتاز جدا في قلب وسط البلد هتلاقي تحتيه كافيهات كثير,['ambiance'],{'ambiance': 'positive'},1.0,0,58,11,0.8275862068965517,0
5395,عيادة راقيه في التعامل جدا. ومواعيدهم بالدقيقه من عام 2019 وانا معاهم. تنظيف اسنان. وخلع. وتقويم اسنان. الدكاتره روحهم حلوه. ويدهم خفيفه كل الشكر لطاقم الاستقبال. ومدير العيادة.,"عيادة راقيه في التعامل جدا. ومواعيدهم بالدقيقه
من عام 2019 وانا معاهم.
تنظيف اسنان. وخلع. وتقويم اسنان.
الدكاتره روحهم حلوه. ويدهم خفيفه
كل الشكر لطاقم الاستقبال. ومدير العيادة.","['service', 'ambiance']","{'service': 'positive', 'ambiance': 'positive'}",1.0,0,177,28,0.7796610169491526,0
5728,اعظم مستشفي في مصر وبها امهر الاطباء في العالم و باسعار تناسب عامة الشعب,أعظم مستشفي في مصر وبها أمهر الأطباء في العالم و بأسعار تناسب عامة الشعب,"['service', 'price']","{'service': 'positive', 'price': 'positive'}",1.0,0,72,14,0.8194444444444444,0
5782,احلي حاجه عجبتني ان الاجهزة كلها جديده والجيم هادى ومن تطور لتطور ان شاء الله,احلي حاجه عجبتني ان الاجهزة كلها جديده والجيم هادى ومن تطور لتطور ان شاء الله,['ambiance'],{'ambiance': 'positive'},1.0,0,77,15,0.8181818181818182,0
8942,رايع جدا,رايع جدا,['general'],{'general': 'positive'},1.0,1,8,2,0.875,0
6134,جبت موزة .طعمها مش احسن حاجة بصراحه و قالوا عليها فته .حطلى زر بشعرية .طعم و جوده مش اد كده فى رمضان .فا خلو بالكوا لو حد جايبوا فى عزومه مش هيتبسط.غير انى عملت اورد قبل كده ختوا غلط .تجربه عامه 3 من 5 .الجوده مش ثابته و ده مقلق .يعنى انا كنت جبت كذا مره قبل كده كباب مشكل .مره يطلع حلو و مره لا .ف رايى تجنوا فى رمضان .مش بيعرف يهندل زحمه بجوده عالية .الحمام تتبلته فيها فلفل اسود كتير .مش بينظف الخضار كويس فا ممكن يقرش فى البق .ربنا يصلح حاله,"جبت موزة ...طعمها مش احسن حاجة بصراحه و قالوا عليها فته ....حطلى زر بشعرية ......طعم و جوده مش اد كده فى رمضان
...فا خلو بالكوا لو حد جايبوا فى عزومه مش هيتبسط.....غير انى عملت اورد قبل كده ختوا غلط
...تجربه عامه 3 من 5 ....الجوده مش ثابته و ده مقلق ...يعنى انا كنت جبت كذا مره قبل كده كباب مشكل ....مره يطلع حلو و مره لا ....ف رايى تجنوا فى رمضان ...مش بيعرف يهندل زحمه بجوده عالية ...الحمام تتبلته فيها فلفل اسود كتير ...مش بينظف الخضار كويس فا ممكن يقرش فى البق ....ربنا يصلح حاله","['food', 'cleanliness', 'service']","{'food': 'negative', 'cleanliness': 'negative', 'service': 'negative'}",0.6,0,483,95,0.6935817805383023,0
8108,الشي اللي ماعجبني فيه انه يطلب السماح بقراءة ومشاهدة جميع رسايلك! وهذا اللي خلاني احذفه,الشي اللي ماعجبني فيه انه يطلب السماح بقراءة ومشاهدة جميع رسائلك! وهذا اللي خلاني احذفه,['app_experience'],{'app_experience': 'negative'},0.6,1,87,15,0.8275862068965517,0
6240,سيء ومبيوصلش ارض اللواء لية كوخة,سيء ومبيوصلش ارض اللواء لية كوخة,['delivery'],{'delivery': 'negative'},0.2,1,32,6,0.84375,0
6600,انا شخص اعيش في الاردن تحديدا في منطقه المفرق ولا استطيع الطلب منكم بسبب انها المنطقتي ليست ضمن التطبيق وهذا ليس عدلا,انا شخص اعيش في الاردن تحديدا في منطقه المفرق ولا استطيع الطلب منكم بسبب انها المنطقتي ليست ضمن التطبيق وهذا ليس عدلا,"['app_experience', 'delivery']","{'app_experience': 'negative', 'delivery': 'negative'}",0.2,1,117,22,0.8205128205128205,0
